ganm_id,term,gloss,chapter_id,strophe_id,is_phrase
ganm_2698,გკადრებ,მოგახსენებ.,20,498,False
ganm_2699,აწ,ახლა.,20,498,False
ganm_2699,აწ,ახლა.,20,498,False
ganm_2703,კვლაცა,"კიდევ, ხელახლა.",20,498,False
ganm_2704,ცნობა,გაგება.,20,498,False
ganm_2705,წიგნი,წერილი.,20,499,False
ganm_2706,პირისა თემთა მთენისა,"იმისი, ვისი პირისახეც ყველა თემს, ადამიანთა მთელ სამოსახლოს ანათებს (ნესტანისა). ჩავხედენ ლოგიკურად ტაეპის ბოლოში უნდა იყოს. ამ სიტყვის გადასმა ტაეპის შუაში პოეტური ლიცენციაა.",20,499,True
ganm_2707,ჯავარი,მარგალიტის თვალი.,20,499,False
ganm_2709,შვენოდი,"ლამაზი იყავი. შენატევები ცხენისა. იგულისხმება, როგორც ჩანს: „ცხენის მიმშვები, ქალაქში შემოსვლისას ცხენს რომ სადავე მიეცი”.",20,499,False
ganm_2710,ავი,ცუდი.,20,499,False
ganm_2712,მიმიჩს,"მგონია, მიმაჩნია. ტაეპის აზრია: მგონი, არ შევმცდარვარ: შენ, ჩემი ცრემლთა დენის მიზეზი, კარგი და ღირსეული ვაჟკაცი ჩანხარ.",20,499,False
ganm_2713,მცა,მომცა.,20,500,False
ganm_2714,ქებად შენდა,შენს საქებრად.,20,500,True
ganm_2715,უშენოს ა,"შენგან განშორებულს, უშენოდ მყოფს (?).",20,500,True
ganm_2720,უშენოს,"გაუშენოს. ტაეპის აზრია: ჩემი ვარდივით პირისახე და გიშერივით თმა, დაე, ის ბაღი იყოს, რომელიც შენს ბაღჩას, შენს მშვენიერ პირისახეს გაახარებს.(?)",20,500,False
ganm_2717,მომკლავ,"მკლავ. ა და ბ ტაეპების აზრია: ღმერთმა თუ მე, შენგან შორს მყოფს, ენა მაინც მომცა შენი ქების სათქმელად, მაშინ მე, შენთვის მკვდარი, აღარ ვიტყვი, რომ უშენობით (ან: უნუგეშობით, უსიხარულობით) მკლავ.",20,500,False
ganm_2715,უშენოს ა,"შენგან განშორებულს, უშენოდ მყოფს (?).",20,500,True
ganm_2720,უშენოს,"გაუშენოს. ტაეპის აზრია: ჩემი ვარდივით პირისახე და გიშერივით თმა, დაე, ის ბაღი იყოს, რომელიც შენს ბაღჩას, შენს მშვენიერ პირისახეს გაახარებს.(?)",20,500,False
ganm_2718,მზემან,"იგულისხმება: მე, ნესტანმა.",20,500,False
ganm_2719,ლომსა,"იგულისხმება: შენ, ტარიელს.",20,500,False
ganm_2715,უშენოს ა,"შენგან განშორებულს, უშენოდ მყოფს (?).",20,500,True
ganm_2720,უშენოს,"გაუშენოს. ტაეპის აზრია: ჩემი ვარდივით პირისახე და გიშერივით თმა, დაე, ის ბაღი იყოს, რომელიც შენს ბაღჩას, შენს მშვენიერ პირისახეს გაახარებს.(?)",20,500,False
ganm_2718,მზემან,"იგულისხმება: მე, ნესტანმა.",20,500,False
ganm_2722,ჰმართებს,ეკუთვნის.,20,500,False
ganm_2715,უშენოს ა,"შენგან განშორებულს, უშენოდ მყოფს (?).",20,500,True
ganm_2720,უშენოს,"გაუშენოს. ტაეპის აზრია: ჩემი ვარდივით პირისახე და გიშერივით თმა, დაე, ის ბაღი იყოს, რომელიც შენს ბაღჩას, შენს მშვენიერ პირისახეს გაახარებს.(?)",20,500,False
ganm_2724,თუცა,თუმცა.,20,501,False
ganm_2725,ცუდად,"ტყუილად, ამაოდ.",20,501,False
ganm_2727,არ იდენო,"დად არ გაიხდიან. ტაეპის აზრია: შენ იმდენად მჯობიხარ მე, რომ შენი შემხედველნი ჩემ შემხედველებს ახლოს არ გაიკარებენ.",20,501,True
ganm_2726,არიდენ,არიდე.,20,501,False
ganm_2727,არ იდენო,"დად არ გაიხდიან. ტაეპის აზრია: შენ იმდენად მჯობიხარ მე, რომ შენი შემხედველნი ჩემ შემხედველებს ახლოს არ გაიკარებენ.",20,501,True
